prompt,data_type,head,label,avg_window_entropy,min_window_entropy,max_window_entropy
pt_iv_royal,dur,4,keith,4.669362872093308,4.647019557533772,4.720081212703949
pt_iv_royal,dur,5,keith,4.718581536368222,4.666598476925142,4.735186672088162
pt_iv_royal,dur,6,keith,4.317586174134147,4.16852057842081,4.362652259710449
pt_iv_royal,dur,7,keith,4.6432387702744355,4.594818264377571,4.6655797064116244
pt_iv_royal,dur,8,keith,4.55758420551028,4.500554621251668,4.656552888190471
pt_iv_royal,dur,9,keith,4.330736431421592,4.236253227188188,4.40859451193368
pt_iv_royal,dur,10,keith,4.757675201421068,4.744644486111764,4.776803689370287
pt_iv_royal,dur,11,keith,4.583949850201401,4.538216730550207,4.592509645497563
pt_iv_royal,dur,12,keith,4.721202601422031,4.709509868643612,4.732796755919672
pt_iv_royal,dur,13,keith,4.578445637068829,4.378156130134922,4.622236951743107
pt_iv_royal,dur,14,keith,4.665215674385893,4.6450577325894855,4.76959486063176
pt_iv_royal,dur,15,keith,4.507647873309515,4.446282672739362,4.649760944787867
pt_iv_royal,time,0,keith,4.3478859228767455,4.315143620542914,4.436196217775572
pt_iv_royal,time,1,keith,4.692885812413151,4.622850753255007,4.717699944415862
pt_iv_royal,time,2,keith,4.736998012053166,4.713326309413228,4.760528827709009
pt_iv_royal,time,3,keith,4.681999067816467,4.559838953435995,4.71651787539039
pt_iv_royal,time,4,keith,4.651278541284877,4.633182386815313,4.677541111948526
pt_iv_royal,time,5,keith,4.663921276609922,4.6043370228880764,4.699667804443503
pt_iv_royal,time,6,keith,4.406487322428101,4.283286250942629,4.680687404131451
pt_iv_royal,time,7,keith,4.545557405140766,4.5046875608432435,4.589558254922978
pt_iv_royal,time,8,keith,4.586003854595454,4.474846874598085,4.711388314057732
pt_iv_royal,time,9,keith,4.4491326377767955,3.487825615760249,4.561549440495857
pt_iv_royal,time,10,keith,4.49872234988576,4.433663744484823,4.670740826527766
pt_iv_royal,time,11,keith,4.615817437780848,4.588336389167846,4.66568932539783
pt_iv_royal,time,12,keith,4.693700754296796,4.64611678127241,4.711535120822447
pt_iv_royal,time,13,keith,4.577400666708101,4.483509867538485,4.69046572354476
pt_iv_royal,time,14,keith,4.632379002703259,4.578791531730339,4.685330560596828
pt_iv_royal,time,15,keith,4.396893350136121,4.330840384952877,4.552183183162365
pt_i_salle,pitch,0,keith,4.687716774800922,4.4915298493359135,4.718040199817726
pt_i_salle,pitch,1,keith,4.482878256285923,4.345181735405515,4.524070852094044
pt_i_salle,pitch,2,keith,4.771343295315132,4.76947991009303,4.7757001970450785
pt_i_salle,pitch,3,keith,4.0171963471347825,3.9794153187108927,4.131596461299845
pt_i_salle,pitch,4,keith,4.359600791331575,4.099858910756644,4.579807519251454
pt_i_salle,pitch,5,keith,4.451106030351204,4.406840431779295,4.60463574035764
pt_i_salle,pitch,6,keith,4.341909751401555,3.9838756687777495,4.396225183233309
pt_i_salle,pitch,7,keith,4.689021035622557,4.679930188980686,4.699604809113151
pt_i_salle,pitch,8,keith,4.518869283497543,4.471195477004582,4.606274431507755
pt_i_salle,pitch,9,keith,4.04568447768508,3.9242289190327724,4.314115874808627
pt_i_salle,pitch,10,keith,4.709287350885261,4.564622135492585,4.7490021983811195
pt_i_salle,pitch,11,keith,4.604117641726656,4.552164083327486,4.646720048294868
pt_i_salle,pitch,12,keith,4.759104699253124,4.7529470741961175,4.764603877262284
pt_i_salle,pitch,13,keith,4.630837509228042,4.323640452022052,4.666667802409463
pt_i_salle,pitch,14,keith,4.3910962807838425,3.9502182761433953,4.475914433882471
pt_i_salle,pitch,15,keith,4.4511512511669675,4.11184194595289,4.5201686211119
pt_i_salle,dur,0,keith,4.661922482946551,4.5852120238825576,4.7081525149382735
pt_i_salle,dur,1,keith,4.753742163996153,4.738926106221238,4.772201872661138
pt_i_salle,dur,2,keith,4.76721380628133,4.755873494132486,4.772118909002137
pt_i_salle,dur,3,keith,4.112623486709032,4.048472824217371,4.221632346290396
pt_i_salle,dur,4,keith,4.226950533194912,3.9167411620787087,4.522917142035947
pt_i_salle,dur,5,keith,4.738645192775532,4.729872021897871,4.752936525208294
pt_i_salle,dur,6,keith,4.432048818945521,4.380415087336651,4.55408176204178
pt_i_salle,dur,7,keith,4.596114563822275,4.556361085587236,4.616524880723049
pt_i_salle,dur,8,keith,4.445861358778215,4.347282867089981,4.522338895846668
pt_i_salle,dur,9,keith,4.3257528058221375,4.171972901137309,4.483383969480234
pt_i_salle,dur,10,keith,4.715920661317237,4.68215643149391,4.744542073660482
pt_i_salle,dur,11,keith,4.4374608761382905,4.365940398360869,4.530025858363406
pt_i_salle,dur,12,keith,4.721700146348641,4.705075987165929,4.735526349735654
pt_i_salle,dur,13,keith,4.639753370728939,4.604291648965974,4.717094887141755
pt_i_salle,dur,14,keith,4.666112861461807,4.634757014496623,4.707827085860399
pt_i_salle,dur,15,keith,4.4260951261558175,4.280300142252673,4.616870489195323
pt_i_salle,time,0,keith,4.198360781401223,4.062122976218459,4.235194273540215
pt_i_salle,time,1,keith,4.643437527291663,4.630497463171442,4.6897397969081895
pt_i_salle,time,2,keith,4.726791953448651,4.706456237717491,4.738192049352696
pt_i_salle,time,3,keith,4.7029675748201205,4.592510062514251,4.730539232172143
pt_i_salle,time,4,keith,4.544492749433899,4.469089994558755,4.71749018655409
pt_i_salle,time,5,keith,4.7383177793818705,4.688906384712244,4.763815853063614
pt_i_salle,time,6,keith,4.222340811383123,4.166971491949362,4.306869147887949
pt_i_salle,time,7,keith,4.579312140655389,4.52801743388159,4.609689047296495
pt_i_salle,time,8,keith,4.61480511638996,4.467323601219614,4.736157173311432
pt_i_salle,time,9,keith,4.571836307917693,4.330683926778978,4.601027482786439
pt_i_salle,time,10,keith,4.2111186709967505,4.118180160426111,4.400091810305987
pt_i_salle,time,11,keith,4.495665839620479,4.445759793552854,4.551937045479543
pt_i_salle,time,12,keith,4.67857925160083,4.634745628830844,4.693565696831547
pt_i_salle,time,13,keith,4.543175661535907,4.495266341454299,4.758798922242968
pt_i_salle,time,14,keith,4.6529658097413655,4.545783817712135,4.66851119325805
pt_i_salle,time,15,keith,4.246344582545937,4.041118742847993,4.4286930696976095
pt_ii_salle,pitch,0,keith,4.743365985595559,4.715426939951494,4.750130975762702
pt_ii_salle,pitch,1,keith,4.242619902566883,3.9746910141904537,4.388259262492529
pt_ii_salle,pitch,2,keith,4.766873380259491,4.755820474819305,4.773837346372139
pt_ii_salle,pitch,3,keith,4.05354361293732,3.8598821926982603,4.175491328482943
pt_ii_salle,pitch,4,keith,4.1367918903659575,3.845542760497783,4.382897774142327
pt_ii_salle,pitch,5,keith,4.518400941710914,4.243129895274036,4.705456280953151
pt_ii_salle,pitch,6,keith,4.461510506450845,4.3823901101926594,4.580695164603245
pt_ii_salle,pitch,7,keith,4.660169262794331,4.625359480155397,4.701951296741235
pt_ii_salle,pitch,8,keith,4.52542942470608,4.447283785294972,4.579452811592634
pt_ii_salle,pitch,9,keith,4.036327887136055,3.964346419324939,4.1709918161440775
pt_ii_salle,pitch,10,keith,4.722949158379191,4.607449521920158,4.742840600774542
pt_ii_salle,pitch,11,keith,4.569782262810786,4.55618258626017,4.632066431658414
pt_ii_salle,pitch,12,keith,4.766595963448238,4.762572598282607,4.777779761316359
pt_ii_salle,pitch,13,keith,4.329319934410081,4.1371743946602795,4.3840078102604805
pt_ii_salle,pitch,14,keith,4.49827086984053,4.442190560938776,4.620635006825007
pt_ii_salle,pitch,15,keith,4.43292348752951,4.001818627241683,4.594485996916639
pt_ii_salle,dur,0,keith,4.713802167181771,4.699125373500213,4.732796760078785
pt_ii_salle,dur,1,keith,4.657933894202521,4.624399517219821,4.759087084488558
pt_ii_salle,dur,2,keith,4.771339039443352,4.7692005564748206,4.776668720809003
pt_ii_salle,dur,3,keith,4.354665218958096,4.247060148658497,4.4057130094805155
pt_ii_salle,dur,4,keith,4.361162887078062,4.229368762304657,4.625913571588314
pt_ii_salle,dur,5,keith,4.726990948057619,4.7140339930506485,4.744285014708963
pt_ii_salle,dur,6,keith,4.485232699413103,4.304720958587406,4.684469755989725
pt_ii_salle,dur,7,keith,4.588465189732599,4.561373833617364,4.639036253158628
pt_ii_salle,dur,8,keith,4.3880589605152425,4.35553970048513,4.412653835882788
pt_ii_salle,dur,9,keith,4.106832775278037,4.003683337195333,4.250284934110892
pt_ii_salle,dur,10,keith,4.743204261256713,4.721059319090963,4.776644161865342
pt_ii_salle,dur,11,keith,4.440778727086879,4.3949751366685925,4.458910930965978
pt_ii_salle,dur,12,keith,4.721191324885248,4.711839978674264,4.75975353685785
pt_ii_salle,dur,13,keith,4.6361868210546255,4.601518473351224,4.66451177150683
pt_ii_salle,dur,14,keith,4.693049297249808,4.676730215383001,4.722774318402056
pt_ii_salle,dur,15,keith,4.530547035634789,4.496748205316801,4.634208408006433
pt_ii_salle,time,0,keith,4.277866213624592,4.223131793839462,4.37231860731524
pt_ii_salle,time,1,keith,4.572757928095482,4.5035686004266084,4.599504235267239
pt_ii_salle,time,2,keith,4.740695609158901,4.725508422413203,4.757766007871049
pt_ii_salle,time,3,keith,4.615402721590408,4.379328100084944,4.700090813556456
pt_ii_salle,time,4,keith,4.6374211145437565,4.615229997271137,4.670348428081803
pt_ii_salle,time,5,keith,4.602180622354913,4.461993829738185,4.638851777868955
pt_ii_salle,time,6,keith,4.155486820382654,4.018155294637675,4.285806897393351
pt_ii_salle,time,7,keith,4.527677836127092,4.408652424953931,4.5902024947969
pt_ii_salle,time,8,keith,4.636221328905263,4.608167863068557,4.733952204807465
pt_ii_salle,time,9,keith,4.62126976901955,4.098888629114142,4.684631409747831
pt_ii_salle,time,10,keith,4.099220224458896,4.02469905591557,4.259246745403005
pt_ii_salle,time,11,keith,4.5661316911396925,4.488932003124326,4.616231789101573
pt_ii_salle,time,12,keith,4.6599244700725535,4.623164232479878,4.689968779759531
pt_ii_salle,time,13,keith,4.624801982331309,4.59776432955291,4.748349935142172
pt_ii_salle,time,14,keith,4.635203584349028,4.5411935646889265,4.679575522071699
pt_ii_salle,time,15,keith,4.4993355025107,4.377984053590163,4.725667833222138
pt_iii_salle,pitch,0,keith,4.693009306199253,4.670775626459759,4.706210452949041
pt_iii_salle,pitch,1,keith,4.5437225195397435,4.482811531965078,4.622671736111348
pt_iii_salle,pitch,2,keith,4.773867009589216,4.772243401830472,4.776356630840788
pt_iii_salle,pitch,3,keith,4.2178791838862555,4.1013278444674945,4.260219903637095
pt_iii_salle,pitch,4,keith,4.46096448826024,4.3129826075971875,4.672322548677376
pt_iii_salle,pitch,5,keith,4.510361198314959,4.419085980190185,4.693189610445934
pt_iii_salle,pitch,6,keith,4.463274472023677,4.204843882304846,4.511346054169417
pt_iii_salle,pitch,7,keith,4.662197970679486,4.64746316942928,4.673925901973575
pt_iii_salle,pitch,8,keith,4.563602049416941,4.503851666329559,4.583287824502543
pt_iii_salle,pitch,9,keith,4.347087157388628,4.273221547574618,4.53934546155191
pt_iii_salle,pitch,10,keith,4.742031407507431,4.702658154204319,4.75405328233869
pt_iii_salle,pitch,11,keith,4.594719398517448,4.540241481446732,4.604176285540109
pt_iii_salle,pitch,12,keith,4.7612833427775065,4.756723120385027,4.7726884937698735
pt_iii_salle,pitch,13,keith,4.262970570927331,4.116404616202874,4.356532380448914
pt_iii_salle,pitch,14,keith,4.516715728653368,4.405864774187904,4.743533479994952
pt_iii_salle,pitch,15,keith,4.260628551649013,4.150636834439899,4.3162115642218435
pt_iii_salle,dur,0,keith,4.704192451707205,4.693311034073874,4.7387031752869495
pt_iii_salle,dur,1,keith,4.726206228652186,4.6900980053796655,4.740414677745501
pt_iii_salle,dur,2,keith,4.771362752436627,4.765194511035706,4.7734968820157935
pt_iii_salle,dur,3,keith,4.277772679379616,4.242502850757765,4.342938089348786
pt_iii_salle,dur,4,keith,4.220430519421844,3.8635379297648136,4.365834968332377
pt_iii_salle,dur,5,keith,4.719780446580165,4.704524334739339,4.746282261899055
pt_iii_salle,dur,6,keith,4.511412905890508,4.42674927305054,4.665967378010805
pt_iii_salle,dur,7,keith,4.6456016689198805,4.620470275489145,4.669530435745808
pt_iii_salle,dur,8,keith,4.374611644085627,4.331069285276721,4.440444487363992
pt_iii_salle,dur,9,keith,4.1372383649653255,4.06880663778489,4.2092732795262995
pt_iii_salle,dur,10,keith,4.750026338045845,4.726955554173317,4.761672236656634
pt_iii_salle,dur,11,keith,4.436153947960744,4.363054819106899,4.454426528916519
pt_iii_salle,dur,12,keith,4.732299837690021,4.707739775790915,4.747849776069685
pt_iii_salle,dur,13,keith,4.619094391115348,4.5308426791123235,4.677505069296051
pt_iii_salle,dur,14,keith,4.627375364495565,4.52538055961244,4.647788015067294
pt_iii_salle,dur,15,keith,4.352060346744807,4.285125479718961,4.594185205408607
pt_iii_salle,time,0,keith,4.336158299891025,4.311474238515071,4.42505759483643
pt_iii_salle,time,1,keith,4.562695462238212,4.546122369399743,4.583727337858725
pt_iii_salle,time,2,keith,4.75418217724085,4.747109921178026,4.762831341754567
pt_iii_salle,time,3,keith,4.630702603672839,4.568543424934982,4.6692306960740675
pt_iii_salle,time,4,keith,4.681409344898422,4.664149769820828,4.721636840838431
pt_iii_salle,time,5,keith,4.682617231804542,4.655466505716574,4.731154121175109
pt_iii_salle,time,6,keith,4.227141808206606,4.152313052000086,4.3829363694763765
pt_iii_salle,time,7,keith,4.548947331445916,4.491203108200506,4.561337914023999
pt_iii_salle,time,8,keith,4.622689339042799,4.575210723897791,4.634450843263813
pt_iii_salle,time,9,keith,4.5398298133635056,4.363111311436643,4.5889118259426676
pt_iii_salle,time,10,keith,4.329295803224207,4.228558006454113,4.4066371914392235
pt_iii_salle,time,11,keith,4.5412716032443186,4.53232796157257,4.576887097440234
pt_iii_salle,time,12,keith,4.70325899561558,4.664432482709398,4.711458176055515
pt_iii_salle,time,13,keith,4.393134307318486,4.329386852364118,4.6170695069843575
pt_iii_salle,time,14,keith,4.689736247399994,4.591052871053001,4.715167267950814
pt_iii_salle,time,15,keith,4.276196523111466,4.193275378690392,4.5682790507574085
part_vii,pitch,0,keith,4.62657844311414,4.1242630440356915,4.717311118475443
part_vii,pitch,1,keith,4.366284922998877,4.285855306027754,4.408734542381544
part_vii,pitch,2,keith,4.765633251365433,4.758485841777702,4.770524317938344
part_vii,pitch,3,keith,4.271852172643623,4.243452084625898,4.347134002880063
part_vii,pitch,4,keith,4.569483335787354,4.417698784223184,4.771244278510519
part_vii,pitch,5,keith,4.51695451972676,4.472838830993631,4.6842439870265995
part_vii,pitch,6,keith,4.569430909802753,4.536868995511039,4.645952099158598
part_vii,pitch,7,keith,4.683037402495884,4.609996471298273,4.705168794008527
part_vii,pitch,8,keith,4.550717614192762,4.338486472727997,4.581476292223956
part_vii,pitch,9,keith,4.25187788478769,4.174879350350317,4.660594798851568
part_vii,pitch,10,keith,4.616627801760368,4.0986144836037814,4.6984706634652085
part_vii,pitch,11,keith,4.643456300008238,4.555395721679847,4.655070667721052
part_vii,pitch,12,keith,4.770116383914699,4.761246252048832,4.772098039133519
part_vii,pitch,13,keith,4.463639592643768,4.402228419881204,4.741795472939238
part_vii,pitch,14,keith,4.466525144779668,4.416203619907078,4.656411664172834
part_vii,pitch,15,keith,4.3092202229021455,3.614618955073483,4.52691726707878
part_vii,dur,0,keith,4.690465738820263,4.679428354343878,4.752314574638022
part_vii,dur,1,keith,4.697241877283341,4.675754614593366,4.733791075318494
part_vii,dur,2,keith,4.766449658598124,4.763815895981705,4.772282325090612
part_vii,dur,3,keith,4.1147564140482995,4.0775579391937775,4.150194365950352
part_vii,dur,4,keith,4.439844500706501,4.23515694313859,4.636512578603232
part_vii,dur,5,keith,4.738901602836047,4.716000082911351,4.746874346163694
part_vii,dur,6,keith,4.422507834744901,4.330916530112057,4.649222586825215
part_vii,dur,7,keith,4.609185482449317,4.545382716051405,4.648727475861226
part_vii,dur,8,keith,4.526009286986974,4.473463953487105,4.668429640378499
part_vii,dur,9,keith,4.226598640699273,4.152398825065355,4.305402027878953
part_vii,dur,10,keith,4.756338846643828,4.737364855967731,4.778154045507064
part_vii,dur,11,keith,4.540448497122468,4.4849209659098905,4.556340572850039
part_vii,dur,12,keith,4.742491274619301,4.722638607855515,4.748954206405882
part_vii,dur,13,keith,4.662609155060294,4.640039068233213,4.681856926026534
part_vii,dur,14,keith,4.584680119107371,4.5038438241900325,4.66748721449666
part_vii,dur,15,keith,4.457626140439118,4.4221153988117665,4.691925671436499
part_vii,time,0,keith,4.3129895039142605,4.2655476489131665,4.522705463066977
part_vii,time,1,keith,4.686085061540411,4.653586676182827,4.7565156326772025
part_vii,time,2,keith,4.719025874463433,4.70272432596755,4.767979469988523
part_vii,time,3,keith,4.670464189617489,4.3208265359035,4.71721246442114
part_vii,time,4,keith,4.623031160011935,4.573751622308887,4.67837131717902
part_vii,time,5,keith,4.675900853562201,4.595652514926604,4.709435575720637
part_vii,time,6,keith,4.421250565151573,4.172721691330921,4.736813706358898
part_vii,time,7,keith,4.5736937475168,4.424371761063372,4.624025355004584
part_vii,time,8,keith,4.505697506320146,4.471811218449885,4.588138160470337
part_vii,time,9,keith,4.459920302191992,2.9878724870014466,4.631291823461565
part_vii,time,10,keith,4.446700883645222,4.34116698121643,4.6184737946330285
part_vii,time,11,keith,4.573025739969958,4.55192387894544,4.641506709793289
part_vii,time,12,keith,4.701265443555013,4.679643017968024,4.717288781488508
part_vii,time,13,keith,4.519995278436416,4.352830961536169,4.721755663193965
part_vii,time,14,keith,4.7208391197108845,4.697888102541613,4.735688593776391
part_vii,time,15,keith,4.273845808932367,4.122197486228283,4.577205664883754
part_viii,pitch,0,keith,4.70125215811949,4.669784956203244,4.736227407138356
part_viii,pitch,1,keith,4.3510664409685,4.318733516305366,4.43564171025258
part_viii,pitch,2,keith,4.768004436134235,4.76453516567048,4.773318091828198
part_viii,pitch,3,keith,4.2233266624537364,4.181670869685634,4.2785199078008
part_viii,pitch,4,keith,4.330948811611132,4.2263717016503985,4.436469921420036
part_viii,pitch,5,keith,4.370802784825299,4.214694669309714,4.476799687032904
part_viii,pitch,6,keith,4.401953958323475,4.073794106040489,4.499908611618124
part_viii,pitch,7,keith,4.678842189500538,4.640422125327395,4.688774431942002
part_viii,pitch,8,keith,4.610835328916337,4.573807940312221,4.64414767151433
part_viii,pitch,9,keith,4.4052684035951835,4.358656133492223,4.522919104778344
part_viii,pitch,10,keith,4.700349011900473,4.623910302871402,4.765282936247873
part_viii,pitch,11,keith,4.599715418053298,4.581534260809576,4.630904910695042
part_viii,pitch,12,keith,4.766120949655815,4.753017075770333,4.7713641018812565
part_viii,pitch,13,keith,4.516016332802962,4.336005506367179,4.559956142152428
part_viii,pitch,14,keith,4.491485855127803,4.307936260311633,4.536213182869829
part_viii,pitch,15,keith,4.361610227169875,4.225783926247424,4.4379277153185885
part_viii,dur,0,keith,4.711994151590557,4.683389533355772,4.726390016238784
part_viii,dur,1,keith,4.7125599564911855,4.68577634256757,4.727830932983614
part_viii,dur,2,keith,4.76343346861365,4.75093076100934,4.77085215666185
part_viii,dur,3,keith,4.149487350166444,4.078155271801467,4.256117457665806
part_viii,dur,4,keith,4.248787306783158,3.8258132764616413,4.484576972844525
part_viii,dur,5,keith,4.744162512845856,4.736062039640821,4.757651539670175
part_viii,dur,6,keith,4.43188074657791,4.3708788345218315,4.540877764531919
part_viii,dur,7,keith,4.6723224483850645,4.65664656318876,4.681679572310915
part_viii,dur,8,keith,4.466637388314266,4.407536992560902,4.526257835683982
part_viii,dur,9,keith,4.1064196882505835,4.0484746733439705,4.183091537748991
part_viii,dur,10,keith,4.752197104464928,4.744544489933479,4.76877581740413
part_viii,dur,11,keith,4.429121496025913,4.402741234884183,4.470943429835585
part_viii,dur,12,keith,4.73498197894211,4.723354638960954,4.7669493249686505
part_viii,dur,13,keith,4.642738507460014,4.592878804065433,4.661708333129705
part_viii,dur,14,keith,4.667608422212732,4.61668524208654,4.765359135212802
part_viii,dur,15,keith,4.371424913285414,4.1085942639762205,4.468069102420461
part_viii,time,0,keith,4.38540534880227,4.328110114403596,4.494064231080222
part_viii,time,1,keith,4.592403834964715,4.443674818244719,4.647815774117192
part_viii,time,2,keith,4.748624542123542,4.732716587821257,4.767185113763842
part_viii,time,3,keith,4.690216310880582,4.558844531668471,4.717030705004782
part_viii,time,4,keith,4.598079476181552,4.519086661845681,4.6303005790665575
part_viii,time,5,keith,4.611384126239799,4.554141122666053,4.755561458108203
part_viii,time,6,keith,4.264003469119214,4.108877619993733,4.709351417322202
part_viii,time,7,keith,4.570390491769584,4.514144509260664,4.602664036119115
part_viii,time,8,keith,4.639316833171092,4.601408806672284,4.71738346631518
part_viii,time,9,keith,4.5627416930169185,3.8111825495964164,4.6582504059878165
part_viii,time,10,keith,4.211113875688097,4.092839571728463,4.494651229497087
part_viii,time,11,keith,4.611154056560057,4.560853349891899,4.632351561351353
part_viii,time,12,keith,4.73968796102443,4.681544012385826,4.755329418532672
part_viii,time,13,keith,4.622495662356577,4.539026697209674,4.639307131453292
part_viii,time,14,keith,4.66434368303184,4.630034500933741,4.715813226037278
part_viii,time,15,keith,4.452424734370946,4.304298152534685,4.669451306188453
jordan_trading_0,pitch,0,jordan,4.719587760632362,4.679381320165114,4.729101764220573
jordan_trading_0,pitch,1,jordan,4.356238221011802,4.305088710512219,4.395975805566883
jordan_trading_0,pitch,2,jordan,4.774929792878428,4.773619044866748,4.776319411121554
jordan_trading_0,pitch,3,jordan,4.191064017361384,3.978355000393,4.229870635927543
jordan_trading_0,pitch,4,jordan,4.352845384321236,4.278209747288296,4.567962440583056
jordan_trading_0,pitch,5,jordan,4.320125003709618,4.069016366436224,4.380535826931451
jordan_trading_0,pitch,6,jordan,4.406241044983825,4.298335339757126,4.492152246787392
jordan_trading_0,pitch,7,jordan,4.694710671583139,4.659713284929144,4.70856436862763
jordan_trading_0,pitch,8,jordan,4.530883220162225,4.4055577164667,4.562244113829158
jordan_trading_0,pitch,9,jordan,3.9996335704752464,3.9774991444565577,4.028025116773999
jordan_trading_0,pitch,10,jordan,4.712140398499766,4.680987180851858,4.725726605779826
jordan_trading_0,pitch,11,jordan,4.628439068649199,4.525179233751655,4.642385105518875
jordan_trading_0,pitch,12,jordan,4.772117175243728,4.768586844192548,4.778066316134443
jordan_trading_0,pitch,13,jordan,4.415152900002396,4.373963551864216,4.642882482010749
jordan_trading_0,pitch,14,jordan,4.500740037314231,4.423603369370688,4.5908981776191
jordan_trading_0,pitch,15,jordan,4.44570541503659,4.343914417339368,4.487959390890168
jordan_trading_0,dur,0,jordan,4.729996253320561,4.62625903373803,4.7372851647996574
jordan_trading_0,dur,1,jordan,4.6621689138341615,4.5193108621265425,4.698874670355203
jordan_trading_0,dur,2,jordan,4.770301183862713,4.759448265518069,4.772796902713826
jordan_trading_0,dur,3,jordan,4.114951443488582,4.086336470474931,4.229369848597218
jordan_trading_0,dur,4,jordan,4.521801609680834,4.440377018203631,4.662123479991182
jordan_trading_0,dur,5,jordan,4.698571285924143,4.234705899091483,4.737955159003525
jordan_trading_0,dur,6,jordan,4.435035695745292,4.2423053395753065,4.50442445963689
jordan_trading_0,dur,7,jordan,4.6627475673434935,4.5904168088895405,4.698251543655881
jordan_trading_0,dur,8,jordan,4.417688663724877,4.35497356189104,4.439353567416672
jordan_trading_0,dur,9,jordan,4.084935303795829,3.9846156166913858,4.130136729760401
jordan_trading_0,dur,10,jordan,4.748217244667274,4.669563137254793,4.764521082194771
jordan_trading_0,dur,11,jordan,4.553608338470201,4.497297539403246,4.601865204985397
jordan_trading_0,dur,12,jordan,4.728065063425252,4.708638478084262,4.778562585312093
jordan_trading_0,dur,13,jordan,4.670343880803973,4.5369545556238515,4.70781638539519
jordan_trading_0,dur,14,jordan,4.500410776131192,4.380966700876523,4.738692610335803
jordan_trading_0,dur,15,jordan,4.493050128981104,4.452019868315227,4.722350578761084
jordan_trading_0,time,0,jordan,4.322377014769301,4.1790359290801735,4.433997205278756
jordan_trading_0,time,1,jordan,4.677724905661382,4.625289188853502,4.704609840999475
jordan_trading_0,time,2,jordan,4.736638669448149,4.714268248197702,4.749370558240837
jordan_trading_0,time,3,jordan,4.736009857150203,4.720775022177934,4.741815650788217
jordan_trading_0,time,4,jordan,4.6252515448862725,4.592780744297775,4.673642018168133
jordan_trading_0,time,5,jordan,4.561131833320795,4.449242411625199,4.663774648954724
jordan_trading_0,time,6,jordan,4.3171213780611915,4.187417247171547,4.70918908295662
jordan_trading_0,time,7,jordan,4.5734522392494235,4.509536835306008,4.602548738969518
jordan_trading_0,time,8,jordan,4.471853876020517,4.440329452071989,4.577160381754978
jordan_trading_0,time,9,jordan,4.524481367877361,3.4076255717447603,4.63559830327784
jordan_trading_0,time,10,jordan,4.276814889065812,4.141483343274004,4.5006505833893655
jordan_trading_0,time,11,jordan,4.5582595517233635,4.457055669703104,4.608748072287706
jordan_trading_0,time,12,jordan,4.714160178616676,4.699325154948572,4.7308235002416525
jordan_trading_0,time,13,jordan,4.59834180393352,4.475761047553306,4.6453505810871505
jordan_trading_0,time,14,jordan,4.696315663310131,4.635306053011554,4.718109031745573
jordan_trading_0,time,15,jordan,4.159134145508536,4.097489069213061,4.291150390755599
jordan_trading_1,pitch,0,jordan,4.690467204682837,4.66030688419056,4.722864422756795
jordan_trading_1,pitch,1,jordan,4.3130413782235975,4.104311716094928,4.345767065302601
jordan_trading_1,pitch,2,jordan,4.774813857964171,4.77377969318203,4.776448527012592
jordan_trading_1,pitch,3,jordan,4.158099311284508,4.087835038630366,4.1950591479738435
jordan_trading_1,pitch,4,jordan,4.299945529348639,4.19913784124423,4.371033592607948
jordan_trading_1,pitch,5,jordan,4.320011400145828,4.016952564980601,4.3833439023777165
jordan_trading_1,pitch,6,jordan,4.362413260135709,4.294146152988297,4.588977476774827
jordan_trading_1,pitch,7,jordan,4.7005957141386805,4.688583178251592,4.722966858233034
jordan_trading_1,pitch,8,jordan,4.490127802300202,4.430478433184213,4.532118596648933
jordan_trading_1,pitch,9,jordan,3.9847146128078936,3.838530241265297,4.042503863283749
jordan_trading_1,pitch,10,jordan,4.688808701811256,4.63920914411196,4.724968721248925
jordan_trading_1,pitch,11,jordan,4.626146518994242,4.616075428082052,4.654298233154364
jordan_trading_1,pitch,12,jordan,4.773697384303869,4.770567552324806,4.777168102179249
jordan_trading_1,pitch,13,jordan,4.361245566136841,4.182216828582362,4.505556659038391
jordan_trading_1,pitch,14,jordan,4.572900800086949,4.507419295490174,4.639692838775888
jordan_trading_1,pitch,15,jordan,4.3749887064717745,4.189944263728184,4.4543835597798305
jordan_trading_1,dur,0,jordan,4.701351641321379,4.5388785617312015,4.738647308561724
jordan_trading_1,dur,1,jordan,4.695331990122555,4.633767709365838,4.710686271468678
jordan_trading_1,dur,2,jordan,4.769341085596001,4.76512423125586,4.776309754556546
jordan_trading_1,dur,3,jordan,4.104255397125227,4.042685632038057,4.1845064265791
jordan_trading_1,dur,4,jordan,4.508061062823545,4.428930900504129,4.6342841387039515
jordan_trading_1,dur,5,jordan,4.732652720119695,4.640923423849963,4.74528261831207
jordan_trading_1,dur,6,jordan,4.421280159957496,4.262655665352615,4.513441747355084
jordan_trading_1,dur,7,jordan,4.689558524005915,4.6628529640637035,4.738404331300271
jordan_trading_1,dur,8,jordan,4.46788581718233,4.432746891873349,4.691071314785674
jordan_trading_1,dur,9,jordan,4.098898685719788,4.053081731819318,4.145658154184004
jordan_trading_1,dur,10,jordan,4.701591169552552,4.171922548801315,4.747919200774433
jordan_trading_1,dur,11,jordan,4.514110567052301,4.471877339995103,4.549102127066219
jordan_trading_1,dur,12,jordan,4.721890902825729,4.705919787811149,4.742362503128852
